"","X","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county","fips","Uppm","county_code","log_radon"
"854",853,5934,"MN","MN",27,55025,3,1,0,7,"Y",NA,1,2,44,1730,1730,12288,12488,1,20.1,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,0.0953101798043249
"855",854,5935,"MN","MN",27,55025,3,0,1,0," ",NA,1,2,47,1245,1900,20288,20288,1.2,19.3,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,0.262364264467491
"856",855,5936,"MN","MN",27,55038,3,2,0,2,"Y",NA,5,2,32,1758,2017,122087,122287,1.6,19.7,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,0.53062825106217
"857",856,5937,"MN","MN",27,55038,3,1,0,2,"Y",NA,1,2,33,1400,1420,122687,122887,0.8,22,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,-0.105360515657826
"858",857,5938,"MN","MN",27,55038,3,1,0,7,"Y",NA,2,2,1,1640,1930,22788,22988,1.7,12.8,461.62367,0,0,163,"WASHINGTON",27163,0.862876,80,0.587786664902119
"859",858,5939,"MN","MN",27,55042,3,1,0,4,"Y",NA,3,2,25,930,930,123087,10188,4.7,8,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.56861591791385
"860",859,5940,"MN","MN",27,55042,3,1,1,7,"N",NA,2,2,26,1200,1200,122187,122387,1.7,18.2,461.62367,1,0,163,"WASHINGTON",27163,0.862876,80,0.587786664902119
"861",860,5941,"MN","MN",27,55042,3,1,0,4,"Y",NA,5,2,41,1100,1100,22488,22688,3.3,6.9,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,1.22377543162212
"862",861,5942,"MN","MN",27,55042,3,1,1,3,"Y",NA,2,2,4,1900,1900,31488,31688,0.8,38.1,461.62367,0,0,163,"WASHINGTON",27163,0.862876,80,-0.105360515657826
"863",862,5943,"MN","MN",27,55043,3,1,0,4,"Y",NA,1,2,27,1445,1445,10188,10188,9.8,3.5,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,2.29253475714054
"864",863,5944,"MN","MN",27,55043,3,1,0,4,"Y",NA,4,2,43,1700,2030,12188,12388,5.3,6.6,461.274696,1,0,163,"WASHINGTON",27163,0.862876,80,1.68639895357023
"865",864,5945,"MN","MN",27,55043,3,1,0,2,"Y",NA,4,2,41,1015,1105,12988,13188,8.5,3.9,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,2.15176220325946
"866",865,5946,"MN","MN",27,55047,3,1,0,4," ",NA,5,2,42,1630,730,20288,20288,1.9,10.1,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,0.693147180559945
"867",866,5947,"MN","MN",27,55071,3,1,0,2,"Y",NA,5,2,41,1750,1115,12688,13088,6.6,3.8,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,1.90210752639692
"868",867,5948,"MN","MN",27,55071,3,1,0,4,"Y",NA,3,2,47,1400,1400,20288,20288,3.8,6,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.3609765531356
"869",868,5949,"MN","MN",27,55073,3,1,0,4,"Y",NA,4,2,4,245,245,30388,31188,5.9,5.4,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,1.79175946922805
"870",869,5950,"MN","MN",27,55082,3,0,0,0," ",NA,5,2,29,1745,1745,121687,121887,4.9,6.5,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,1.6094379124341
"871",870,5951,"MN","MN",27,55082,3,1,1,3,"Y",NA,4,2,30,1519,1719,121987,122187,2.5,8.9,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,0.955511445027436
"872",871,5952,"MN","MN",27,55082,3,1,0,4,"Y",NA,5,2,30,1500,1500,122087,122287,10.7,5.1,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,2.37954613413017
"873",872,5953,"MN","MN",27,55082,3,1,0,4,"Y",NA,4,2,32,1430,1415,121987,122187,2.4,10,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,0.916290731874155
"874",873,5954,"MN","MN",27,55082,3,1,0,4,"Y",NA,5,2,33,800,800,123187,10188,2.1,12.8,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,0.78845736036427
"875",874,5955,"MN","MN",27,55082,3,1,0,4,"Y",NA,1,2,36,1730,1730,10188,11188,4.7,5.8,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,1.56861591791385
"876",875,5956,"MN","MN",27,55082,3,1,0,2,"Y",NA,5,2,37,800,800,11188,11388,3.7,6.4,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,1.33500106673234
"877",876,5957,"MN","MN",27,55082,3,1,0,2,"Y",NA,1,2,45,1730,1830,12088,12288,13.4,3.1,485.435931,0,0,163,"WASHINGTON",27163,0.862876,80,2.60268968544438
"878",877,5958,"MN","MN",27,55082,3,1,0,0,"Y",NA,4,2,48,1720,1720,20288,20288,2.9,8.7,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,1.09861228866811
"879",878,5959,"MN","MN",27,55082,3,1,0,4,"Y",NA,3,2,50,1754,1725,22888,30388,4.3,6,433.316718,0,0,163,"WASHINGTON",27163,0.862876,80,1.48160454092422
"880",879,5960,"MN","MN",27,55082,3,1,0,4,"Y",NA,5,2,50,2102,2104,20288,20288,3.8,6.6,471.366223,0,0,163,"WASHINGTON",27163,0.862876,80,1.3609765531356
"881",880,5961,"MN","MN",27,55082,3,1,0,3,"Y",NA,4,2,2,1500,1600,22488,22888,1.8,10.1,461.274696,0,0,163,"WASHINGTON",27163,0.862876,80,0.641853886172395
"882",881,5962,"MN","MN",27,55115,3,1,0,4,"Y",NA,2,5,33,1825,1905,122687,122887,1.5,26.5,2246.96884,1,0,163,"WASHINGTON",27163,0.862876,80,0.470003629245736
"883",882,5963,"MN","MN",27,55119,3,1,0,2,"Y",NA,1,5,30,1900,1900,121987,122187,1.8,10.8,2116.561544,0,0,163,"WASHINGTON",27163,0.862876,80,0.641853886172395
"884",883,5964,"MN","MN",27,55119,3,1,0,2,"Y",NA,3,5,33,2245,2245,123087,10188,1.3,24,2119.396234,0,0,163,"WASHINGTON",27163,0.862876,80,0.336472236621213
"885",884,5965,"MN","MN",27,55119,3,1,0,2,"Y",NA,5,5,41,1830,1830,11888,12088,6.6,5.8,2179.503255,0,0,163,"WASHINGTON",27163,0.862876,80,1.90210752639692
"886",885,5966,"MN","MN",27,55125,3,1,0,4,"Y",NA,2,5,24,1748,1749,121287,121487,20.4,2.3,2246.96884,2,0,163,"WASHINGTON",27163,0.862876,80,3.02042488614436
"887",886,5967,"MN","MN",27,55125,3,1,0,7,"Y",NA,5,5,35,2300,2300,122787,122987,6,6.9,2179.503255,1,0,163,"WASHINGTON",27163,0.862876,80,1.80828877117927
"888",887,5968,"MN","MN",27,56062,5,1,0,4,"Y",NA,1,4,40,1000,1000,11988,12188,13.8,3.3,1088.985661,0,0,165,"WATONWAN",27165,1.2011,81,2.63188884013665
"889",888,5969,"MN","MN",27,56088,5,1,1,4,"Y",NA,3,4,37,1000,1030,12388,12588,10.2,3.5,1214.922779,0,0,165,"WATONWAN",27165,1.2011,81,2.33214389523559
"890",889,5970,"MN","MN",27,56120,5,1,1,3,"Y",NA,3,4,45,1315,1315,12688,12888,5.7,5.3,1214.922779,0,0,165,"WATONWAN",27165,1.2011,81,1.75785791755237
"891",890,5971,"MN","MN",27,56520,2,1,0,4,"Y",NA,3,3,48,1300,1300,20288,20288,9.3,4.2,1071.318034,0,0,167,"WILKIN",27167,1.26622,82,2.24070968927596
"892",891,5972,"MN","MN",27,55925,4,1,0,0,"Y",NA,4,3,50,830,830,21188,21388,3.4,7,990.411554,1,0,169,"WINONA",27169,1.58917,83,1.25276296849537
"893",892,5973,"MN","MN",27,55943,4,1,0,4,"Y",NA,2,3,26,1700,1640,121687,121887,4.1,7.7,921.864905,0,0,169,"WINONA",27169,1.58917,83,1.43508452528932
"894",893,5974,"MN","MN",27,55952,4,1,0,4,"Y",NA,3,3,50,945,1020,20288,21188,11.6,3.8,1071.318034,1,0,169,"WINONA",27169,1.58917,83,2.45958884180371
"895",894,5975,"MN","MN",27,55969,4,2,0,7,"Y",NA,2,3,27,1900,700,122087,122387,7.2,6.1,921.864905,0,0,169,"WINONA",27169,1.58917,83,1.98787434815435
"896",895,5976,"MN","MN",27,55972,4,1,0,2,"Y",NA,4,3,43,700,700,20288,20288,4.7,6.4,990.411554,0,0,169,"WINONA",27169,1.58917,83,1.56861591791385
"897",896,5977,"MN","MN",27,55972,4,1,1,1,"Y",NA,5,3,4,800,800,30388,30388,1.8,13.4,893.23743,0,0,169,"WINONA",27169,1.58917,83,0.641853886172395
"898",897,5978,"MN","MN",27,55987,4,1,1,3,"Y",NA,1,3,25,1315,1657,121287,121487,0.7,28.9,1024.442902,0,0,169,"WINONA",27169,1.58917,83,-0.22314355131421
"899",898,5979,"MN","MN",27,55987,4,1,0,4,"Y",NA,1,3,39,1500,1505,10188,11188,4.7,5.1,1024.442902,0,0,169,"WINONA",27169,1.58917,83,1.56861591791385
"900",899,5980,"MN","MN",27,55987,4,1,0,2,"Y",NA,1,3,43,1800,2100,12388,12588,10.2,3.1,1024.442902,0,0,169,"WINONA",27169,1.58917,83,2.33214389523559
"901",900,5981,"MN","MN",27,55987,4,1,0,2,"Y",NA,1,3,44,1830,1900,20288,20288,11.3,3.2,1024.442902,1,0,169,"WINONA",27169,1.58917,83,2.43361335540045
"902",901,5982,"MN","MN",27,55987,4,1,0,5,"Y",NA,1,3,3,2130,2130,30388,30388,7.6,4.1,1024.442902,0,0,169,"WINONA",27169,1.58917,83,2.04122032885964
"903",902,5983,"MN","MN",27,55987,4,1,0,2,"Y",NA,2,3,3,1634,1634,30388,30388,11.8,3.1,921.864905,0,0,169,"WINONA",27169,1.58917,83,2.47653840011748
"904",903,5984,"MN","MN",27,55987,4,1,1,2,"Y",NA,4,3,4,1000,1000,30388,31188,0.5,0,990.411554,0,0,169,"WINONA",27169,1.58917,83,-0.510825623765991
"905",904,5985,"MN","MN",27,55313,5,1,0,1,"Y",NA,3,4,31,1746,1800,122687,122887,6.7,12,1214.922779,0,0,171,"WRIGHT",27171,0.913909,84,1.91692261218206
"906",905,5986,"MN","MN",27,55313,5,1,0,1,"Y",NA,2,4,30,845,845,12788,12988,5.3,6.2,1146.49919,0,0,171,"WRIGHT",27171,0.913909,84,1.68639895357023
"907",906,5987,"MN","MN",27,55313,5,1,0,2,"Y",NA,5,4,3,1235,1235,22388,22588,3.1,10.8,1105.956867,0,0,171,"WRIGHT",27171,0.913909,84,1.16315080980568
"908",907,5988,"MN","MN",27,55321,5,1,0,4,"Y",NA,5,4,22,800,800,122087,122287,2.1,16,1105.956867,0,0,171,"WRIGHT",27171,0.913909,84,0.78845736036427
"909",908,5989,"MN","MN",27,55321,5,1,0,2,"Y",NA,1,4,39,1720,1734,11688,11888,7.3,4.2,1088.985661,0,0,171,"WRIGHT",27171,0.913909,84,2.00148000021012
"910",909,5990,"MN","MN",27,55341,5,1,0,2,"Y",NA,5,4,30,2100,2100,122187,122387,5.1,6.9,1105.956867,0,0,171,"WRIGHT",27171,0.913909,84,1.64865862558738
"911",910,5991,"MN","MN",27,55349,5,1,0,4,"Y",NA,3,4,30,945,1125,122687,122887,2.2,11.2,1214.922779,0,0,171,"WRIGHT",27171,0.913909,84,0.832909122935104
"912",911,5992,"MN","MN",27,55358,5,1,1,7,"Y",NA,4,4,24,1150,900,122387,122687,2.3,12.3,1177.377355,0,0,171,"WRIGHT",27171,0.913909,84,0.8754687373539
"913",912,5993,"MN","MN",27,55362,5,1,0,5,"Y",NA,3,4,23,1600,1600,121287,121487,15.9,3,1214.922779,0,0,171,"WRIGHT",27171,0.913909,84,2.77258872223978
"914",913,5994,"MN","MN",27,55362,5,1,0,4,"Y",NA,3,4,39,1510,1522,11688,11888,9.5,3.6,1214.922779,0,0,171,"WRIGHT",27171,0.913909,84,2.26176309847379
"915",914,5995,"MN","MN",27,55363,5,1,0,4,"Y",NA,2,4,37,1630,1730,122687,122887,6.4,4.5,1146.49919,0,0,171,"WRIGHT",27171,0.913909,84,1.87180217690159
"916",915,5996,"MN","MN",27,55376,5,1,0,7,"Y",NA,5,4,28,615,700,121787,121987,4.5,8.3,1105.956867,0,0,171,"WRIGHT",27171,0.913909,84,1.52605630349505
"917",916,5997,"MN","MN",27,55376,5,1,0,4,"Y",NA,3,4,46,1045,1045,12888,13088,5,5.2,1214.922779,0,0,171,"WRIGHT",27171,0.913909,84,1.62924053973028
"918",917,5998,"MN","MN",27,56297,5,1,0,4,"Y",NA,4,4,27,940,940,122887,123087,3.7,9.6,1177.377355,0,0,173,"YELLOW MEDICINE",27173,1.42659,85,1.33500106673234
"919",918,5999,"MN","MN",27,56297,5,1,0,4,"Y",NA,3,4,31,2100,800,21088,21388,2.9,8,1214.922779,0,0,173,"YELLOW MEDICINE",27173,1.42659,85,1.09861228866811
